STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,WT01,WT06,WT02,WT04,WT08
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140506,0.00,0.0,0.0,-9999,71,52,3.8,310,10,13.0,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140507,0.00,0.0,0.0,-9999,69,50,4.0,180,180,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140508,0.41,0.0,0.0,-9999,59,53,4.5,60,-9999,8.1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140509,0.04,0.0,0.0,-9999,63,55,3.1,70,80,13.0,17.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140510,0.37,0.0,0.0,-9999,83,57,4.5,320,270,17.0,31.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140511,0.03,0.0,0.0,-9999,82,60,3.1,270,290,13.0,19.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140512,0.00,0.0,0.0,-9999,85,64,1.8,170,150,10.1,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140513,0.00,0.0,0.0,-9999,73,53,7.2,60,80,19.9,28.0,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140514,0.01,0.0,0.0,-9999,71,52,4.7,70,40,10.1,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140515,0.15,0.0,0.0,-9999,71,58,5.4,160,170,13.0,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140516,1.54,0.0,0.0,-9999,68,58,6.5,160,170,16.1,31.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140517,0.00,0.0,0.0,-9999,70,53,4.9,250,250,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140518,0.00,0.0,0.0,-9999,67,51,5.8,300,50,12.1,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140519,0.00,0.0,0.0,-9999,72,49,4.7,310,280,14.1,28.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140520,0.00,0.0,0.0,-9999,78,53,3.1,290,270,13.0,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140521,0.00,0.0,0.0,-9999,74,63,2.5,290,270,10.1,15.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140522,0.24,0.0,0.0,-9999,67,59,3.1,120,120,10.1,15.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140523,0.91,0.0,0.0,-9999,71,56,4.3,260,250,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140524,0.40,0.0,0.0,-9999,70,57,3.6,60,20,12.1,14.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140525,0.00,0.0,0.0,-9999,80,55,2.0,60,290,10.1,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140526,0.00,0.0,0.0,-9999,86,66,4.9,260,290,14.1,21.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140527,0.00,0.0,0.0,-9999,86,64,4.3,260,270,16.1,29.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140528,0.00,0.0,0.0,-9999,64,54,7.6,60,70,16.1,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140529,0.00,0.0,0.0,-9999,66,51,4.3,60,180,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140530,0.00,0.0,0.0,-9999,75,55,2.5,50,50,16.1,21.0,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140531,0.05,0.0,0.0,-9999,73,57,5.8,60,50,19.9,28.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140601,0.00,0.0,0.0,-9999,77,55,3.6,250,250,10.1,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140602,0.00,0.0,0.0,-9999,80,59,4.5,170,150,10.1,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140603,0.12,0.0,0.0,-9999,87,65,4.0,160,170,13.0,21.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140604,0.00,0.0,0.0,-9999,82,63,3.6,70,150,10.1,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140605,0.87,0.0,0.0,-9999,76,61,5.6,10,310,13.0,19.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140606,0.00,0.0,0.0,-9999,76,61,4.5,310,290,10.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140607,0.00,0.0,0.0,-9999,82,60,2.9,240,240,8.9,15.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140608,0.00,0.0,0.0,-9999,86,66,2.9,250,260,13.0,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140609,1.60,0.0,0.0,-9999,73,63,4.3,70,140,8.9,15.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140610,0.00,0.0,0.0,-9999,77,65,3.4,110,110,8.1,11.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140611,0.02,0.0,0.0,-9999,70,61,7.2,80,50,16.1,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140612,0.07,0.0,0.0,-9999,73,60,5.6,60,90,10.1,15.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140613,1.28,0.0,0.0,-9999,79,65,3.6,310,310,8.9,17.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140614,0.00,0.0,0.0,-9999,74,60,4.7,310,290,14.1,25.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140615,0.00,0.0,0.0,-9999,80,59,4.3,360,290,12.1,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140616,0.00,0.0,0.0,-9999,81,63,2.9,160,180,12.1,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140617,0.00,0.0,0.0,-9999,89,71,4.0,240,260,8.9,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140618,0.00,0.0,0.0,-9999,89,76,5.8,310,290,14.1,23.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140619,0.15,0.0,0.0,-9999,77,68,3.8,10,40,10.1,17.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140620,0.00,0.0,0.0,-9999,79,64,4.5,50,320,12.1,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140621,0.00,0.0,0.0,-9999,78,62,4.9,70,50,13.0,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140622,0.00,0.0,0.0,-9999,79,64,2.0,160,170,8.9,15.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140623,0.00,0.0,0.0,-9999,81,65,2.7,260,170,12.1,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140624,0.00,0.0,0.0,-9999,81,68,4.9,170,170,12.1,21.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140625,0.08,0.0,0.0,-9999,85,70,4.9,180,250,12.1,23.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140626,0.07,0.0,0.0,-9999,85,70,4.7,70,60,13.0,17.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140627,0.00,0.0,0.0,-9999,83,67,2.9,120,140,13.0,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140628,0.00,0.0,0.0,-9999,87,66,2.9,170,160,12.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140629,0.00,0.0,0.0,-9999,83,68,2.7,190,160,12.1,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140630,0.00,0.0,0.0,-9999,84,69,2.7,160,180,10.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140701,0.00,0.0,0.0,-9999,89,72,5.1,150,240,14.1,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140702,0.96,0.0,0.0,-9999,91,72,3.8,30,160,15.0,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140703,1.78,0.0,0.0,-9999,87,69,2.9,320,280,12.1,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140704,0.14,0.0,0.0,-9999,74,65,5.4,310,290,14.1,25.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140705,0.00,0.0,0.0,-9999,81,63,6.7,290,310,15.0,23.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140706,0.00,0.0,0.0,-9999,84,66,4.9,250,250,17.0,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140707,0.04,0.0,0.0,-9999,90,72,5.8,260,240,14.1,25.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140708,0.39,0.0,0.0,-9999,91,71,4.7,240,260,15.0,33.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140709,0.09,0.0,0.0,-9999,88,71,4.3,250,330,13.0,21.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140710,0.00,0.0,0.0,-9999,83,72,2.9,80,170,10.1,17.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140711,0.00,0.0,0.0,-9999,86,71,4.0,70,80,10.1,14.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140712,0.00,0.0,0.0,-9999,85,71,3.4,180,200,10.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140713,0.03,0.0,0.0,-9999,83,72,5.1,160,250,8.9,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140714,0.46,0.0,0.0,-9999,84,72,4.5,180,280,12.1,21.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140715,1.30,0.0,0.0,-9999,86,72,2.7,280,290,13.0,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140716,0.00,0.0,0.0,-9999,81,68,3.8,20,290,10.1,16.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140717,0.00,0.0,0.0,-9999,81,67,4.0,290,290,10.1,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140718,0.00,0.0,0.0,-9999,81,64,4.0,30,-9999,8.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140719,0.00,0.0,0.0,-9999,76,68,5.1,80,-9999,6.9,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140720,0.00,0.0,0.0,-9999,80,66,4.0,10,50,12.1,15.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140721,0.00,0.0,0.0,-9999,85,67,2.0,260,250,8.1,14.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140722,0.00,0.0,0.0,-9999,86,71,3.8,240,240,12.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140723,0.19,0.0,0.0,-9999,88,72,4.9,260,240,16.1,25.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140724,0.00,0.0,0.0,-9999,80,70,4.9,360,50,10.1,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140725,0.00,0.0,0.0,-9999,82,66,4.3,360,240,8.9,17.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140726,0.00,0.0,0.0,-9999,81,69,4.3,250,180,8.9,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140727,0.02,0.0,0.0,-9999,85,71,3.4,230,230,12.1,17.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140728,0.19,0.0,0.0,-9999,82,68,7.4,290,290,16.1,29.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140729,0.00,0.0,0.0,-9999,76,64,4.9,300,280,14.1,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140730,0.00,0.0,0.0,-9999,80,63,2.9,240,180,10.1,14.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140731,0.00,0.0,0.0,-9999,82,68,3.4,250,240,12.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140801,0.00,0.0,0.0,-9999,84,71,3.8,160,160,12.1,19.9,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140802,0.41,0.0,0.0,-9999,74,63,6.0,60,80,17.0,23.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140803,0.07,0.0,0.0,-9999,76,66,2.2,60,60,8.9,12.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140804,0.00,0.0,0.0,-9999,84,70,3.4,180,170,8.9,15.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140805,0.00,0.0,0.0,-9999,90,71,2.5,260,260,12.1,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140806,0.00,0.0,0.0,-9999,83,70,2.9,40,40,15.0,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140807,0.00,0.0,0.0,-9999,83,66,4.3,360,350,13.0,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140808,0.00,0.0,0.0,-9999,83,65,3.1,10,10,8.9,14.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140809,0.00,0.0,0.0,-9999,87,66,2.9,340,40,8.9,15.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140810,0.00,0.0,0.0,-9999,88,68,2.9,240,240,8.1,14.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140811,0.00,0.0,0.0,-9999,87,71,3.1,200,170,8.9,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140812,0.19,0.0,0.0,-9999,79,70,5.8,140,170,15.0,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140813,0.53,0.0,0.0,-9999,82,68,5.6,140,170,16.1,30.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140814,0.00,0.0,0.0,-9999,77,63,4.7,280,250,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140815,0.00,0.0,0.0,-9999,73,61,5.4,280,260,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140816,0.00,0.0,0.0,-9999,78,63,4.0,260,250,10.1,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140817,0.01,0.0,0.0,-9999,82,66,3.6,250,270,12.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140818,0.00,0.0,0.0,-9999,81,63,4.5,300,290,8.9,17.0,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140819,0.00,0.0,0.0,-9999,83,63,3.8,60,180,8.9,14.1,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140820,0.00,0.0,0.0,-9999,84,70,2.2,150,160,10.1,14.1,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140821,0.35,0.0,0.0,-9999,83,65,3.6,160,160,12.1,19.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140822,0.06,0.0,0.0,-9999,79,65,4.7,110,140,10.1,14.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140823,0.01,0.0,0.0,-9999,77,67,4.7,60,70,13.0,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140824,0.00,0.0,0.0,-9999,80,64,3.1,60,20,10.1,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140825,0.00,0.0,0.0,-9999,88,64,2.7,60,350,10.1,14.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140826,0.00,0.0,0.0,-9999,89,70,2.2,240,170,6.9,14.1,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140827,0.00,0.0,0.0,-9999,90,70,3.4,50,180,10.1,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140828,0.00,0.0,0.0,-9999,82,66,5.4,300,280,13.0,21.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140829,0.00,0.0,0.0,-9999,80,61,3.4,60,50,12.1,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140830,0.00,0.0,0.0,-9999,80,65,2.2,180,180,8.1,17.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140831,0.62,0.0,0.0,-9999,90,73,3.4,280,260,15.0,30.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140901,0.00,0.0,0.0,-9999,88,75,2.9,250,250,10.1,15.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140902,0.00,0.0,0.0,-9999,92,77,5.4,250,260,15.0,35.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140903,0.00,0.0,0.0,-9999,86,72,3.4,290,280,13.0,21.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140904,0.00,0.0,0.0,-9999,87,69,2.7,240,170,10.1,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140905,0.00,0.0,0.0,-9999,87,72,2.9,240,200,10.1,17.0,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140906,0.11,0.0,0.0,-9999,91,67,4.7,310,250,13.0,21.9,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140907,0.00,0.0,0.0,-9999,81,65,4.7,50,50,12.1,17.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140908,0.00,0.0,0.0,-9999,75,65,7.6,70,60,14.1,21.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140909,0.00,0.0,0.0,-9999,73,63,7.8,70,50,15.0,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140910,0.00,0.0,0.0,-9999,80,63,5.8,70,60,14.1,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140911,0.00,0.0,0.0,-9999,83,69,4.7,20,340,12.1,21.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140912,0.00,0.0,0.0,-9999,78,62,5.1,50,40,12.1,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140913,0.26,0.0,0.0,-9999,69,58,5.1,120,50,12.1,18.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140914,0.00,0.0,0.0,-9999,71,53,3.1,360,330,10.1,17.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140915,0.00,0.0,0.0,-9999,71,55,2.9,50,50,8.9,14.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140916,0.37,0.0,0.0,-9999,70,58,2.2,310,290,8.9,16.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140917,0.00,0.0,0.0,-9999,73,55,2.7,290,290,8.9,12.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140918,0.00,0.0,0.0,-9999,76,57,2.7,50,40,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140919,0.00,0.0,0.0,-9999,66,54,7.6,60,60,16.1,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140920,0.00,0.0,0.0,-9999,75,57,2.9,170,210,12.1,21.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140921,0.15,0.0,0.0,-9999,75,67,1.6,280,270,8.9,16.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140922,0.00,0.0,0.0,-9999,71,55,6.7,280,280,15.0,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140923,0.00,0.0,0.0,-9999,71,52,1.8,200,210,8.1,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140924,0.00,0.0,0.0,-9999,71,58,5.6,60,270,14.1,19.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140925,0.32,0.0,0.0,-9999,64,57,8.3,70,70,16.1,23.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140926,0.00,0.0,0.0,-9999,77,58,4.3,30,40,13.0,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140927,0.00,0.0,0.0,-9999,83,60,2.5,40,30,8.9,14.1,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140928,0.00,0.0,0.0,-9999,84,64,1.8,270,250,8.9,15.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140929,0.00,0.0,0.0,-9999,79,67,0.7,260,240,8.9,14.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20140930,0.00,0.0,0.0,-9999,71,62,4.7,70,50,13.0,17.0,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141001,0.02,0.0,0.0,-9999,65,61,6.0,60,40,14.1,18.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141002,0.00,0.0,0.0,-9999,70,61,4.7,60,50,13.0,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141003,0.00,0.0,0.0,-9999,71,56,4.3,70,180,10.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141004,1.18,0.0,0.0,-9999,69,52,6.7,280,290,16.1,27.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141005,0.00,0.0,0.0,-9999,61,46,5.6,270,260,15.0,23.0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141006,0.00,0.0,0.0,-9999,69,50,3.8,160,160,15.0,23.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141007,0.06,0.0,0.0,-9999,71,63,4.7,170,240,10.1,21.0,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141008,0.04,0.0,0.0,-9999,73,62,7.2,260,240,15.0,25.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20141009,0.00,0.0,0.0,-9999,68,55,5.6,280,290,18.1,32.0,-9999,-9999,-9999,-9999,-9999
